AccountID,TransactionID,AccountType,Asset,Ticker,Quantity,TradeDate,SettlementDate,PricePerShare,Currency,TransactionStatus,Notes,FirstName,LastName
685835,88f23fec,BROKERAGE,APPLE INC.,AAPL,211,2023-06-06,,4767.54,USD,PENDING,PENDING,BENJAMIN,CARRILLO
039003,e8ef287f,CUSTODIAL,TESLA INC.,TSLA,529,2023-10-24,2023-10-25,3646.99,CAD,COMPLETED,,MICHAEL,HAYNES
499100,77ca7e66,ROTH IRA,MICROSOFT CORP,MSFT,516,2025-06-04,,2718.79,USD,PENDING,PENDING,DEBORAH,MOODY
161388,65fb6cc6,ROTH IRA,BERKSHIRE HATHAWAY,BRK.A,105,2025-01-03,2025-01-06,4369.02,CAD,COMPLETED,AUTO-INVEST,LESLIE,MONTOYA
860219,da4dce91,401(K),BERKSHIRE HATHAWAY,BRK.A,139,2024-08-02,2024-08-05,,CAD,COMPLETED,WATCHLIST,ANDREA,DENNIS
866068,3b39fa59,CUSTODIAL,JOHNSON & JOHNSON,JNJ,288,2025-02-12,2025-02-13,120.75,USD,COMPLETED,WATCHLIST,EDWARD,WASHINGTON
535208,648bcb37,TRUST,ALPHABET INC.,GOOGL,847,2023-09-11,2023-09-12,4845.55,EUR,COMPLETED,AUTO-INVEST,JUAN,MADDOX
965656,47d37a3e,JOINT,MICROSOFT CORP,MSFT,871,2025-05-21,2025-05-22,3113.68,EUR,COMPLETED,,MARIA,REYNOLDS
541261,474c166a,BROKERAGE,NVIDIA CORPORATION,NVDA,79,2022-11-28,2022-11-29,3787.32,CAD,COMPLETED,,PATRICK,HERNANDEZ
993380,b839e44e,BROKERAGE,APPLE INC.,AAPL,652,2025-01-13,2025-01-14,,CAD,COMPLETED,,,
907856,b3037801,TRUST,JOHNSON & JOHNSON,JNJ,226,2025-03-20,2025-03-21,4234.38,EUR,COMPLETED,WATCHLIST,JOHN,JOHNSON
889753,f99dd8d7,401(K),APPLE INC.,AAPL,3,2023-03-13,2023-03-14,4929.46,CAD,COMPLETED,SHORT-TERM,JEFFREY,FORD
996217,c41407a8,401(K),MICROSOFT CORP,MSFT,20,2025-06-18,2025-06-20,4472.29,CAD,COMPLETED,SHORT-TERM,EDWARD,MEDINA
446677,1cc0f599,BROKERAGE,META PLATFORMS,META,722,2024-11-14,2024-11-15,3643.74,CAD,COMPLETED,AUTO-INVEST,JENNIFER,CLARKE
676248,161d6dc4,CUSTODIAL,TESLA INC.,TSLA,449,2022-11-09,2022-11-10,2677.42,EUR,COMPLETED,WATCHLIST,STEVEN,ORTEGA
575239,f72c2438,401(K),JOHNSON & JOHNSON,JNJ,693,2025-02-12,,1956.29,USD,PENDING,PENDING,JEREMY,MARTIN
145114,62cfccd0,JOINT,APPLE INC.,AAPL,878,2023-11-08,2023-11-09,,EUR,COMPLETED,SHORT-TERM,TROY,GUZMAN
671985,240e769d,JOINT,TESLA INC.,TSLA,52,2025-02-24,2025-02-25,176.42,EUR,COMPLETED,AUTO-INVEST,KATIE,KIM
275773,ffdc90e0,TRUST,NETFLIX,NFLX,10,2025-04-10,2025-04-11,1479.52,CAD,COMPLETED,WATCHLIST,AARON,JONES
889753,02334deb,401(K),"AMAZON.COM, INC.",AMZN,87,2024-03-13,2024-03-14,560.53,USD,COMPLETED,AUTO-INVEST,JEFFREY,FORD
952950,85fc1a4f,JOINT,JOHNSON & JOHNSON,JNJ,637,2025-05-16,2025-05-19,,CAD,COMPLETED,WATCHLIST,TOM,PATTERSON
795352,1c2a65e1,ROTH IRA,NETFLIX,NFLX,871,2024-08-19,,4179.45,USD,PENDING,PENDING,FRANK,MARSHALL
788359,53a59ae1,TRUST,NETFLIX,NFLX,10,2025-05-07,2025-05-08,4629.34,CAD,COMPLETED,WATCHLIST,MATTHEW,LEWIS
626352,2ef84afb,ROTH IRA,APPLE INC.,AAPL,319,2020-10-20,2020-10-21,408.49,USD,COMPLETED,DIVIDENDS REINVESTED,CARLOS,ALEXANDER
059967,19e95e83,BROKERAGE,NVIDIA CORPORATION,NVDA,10,2025-05-15,2025-05-16,3492.30,EUR,COMPLETED,AUTO-INVEST,APRIL,TERRY
433674,2285fc75,401(K),MICROSOFT CORP,MSFT,825,2025-03-21,,2169.65,USD,PENDING,PENDING,KIMBERLY,MARTIN
786996,8e45ee5d,ROTH IRA,APPLE INC.,AAPL,412,2024-04-19,2024-04-22,3181.05,USD,COMPLETED,AUTO-INVEST,DAVID,BEASLEY
124649,e3b6e534,401(K),MICROSOFT CORP,MSFT,541,2025-07-18,2025-07-18,2930.23,CAD,COMPLETED,WATCHLIST,CASEY,MIDDLETON
058600,0f74def8,BROKERAGE,NVIDIA CORPORATION,NVDA,"1,000",2024-03-13,2024-03-14,,USD,COMPLETED,,LEAH,LARSEN
145114,8bcfbcbe,JOINT,JOHNSON & JOHNSON,JNJ,685,2021-10-12,2021-10-13,3944.57,EUR,COMPLETED,AUTO-INVEST,TROY,GUZMAN
045531,b907aa9a,JOINT,"AMAZON.COM, INC.",AMZN,448,2025-06-11,2025-06-12,359.5,USD,COMPLETED,AUTO-INVEST,KATHRYN,MCCANN
915579,63a6e7db,BROKERAGE,BERKSHIRE HATHAWAY,BRK.A,68,2025-04-21,2025-04-22,1070.38,USD,COMPLETED,,LOGAN,JOHNSON
,6c098f9f,401(K),BERKSHIRE HATHAWAY,BRK.A,387,2025-02-05,2025-02-06,952.15,CAD,COMPLETED,WATCHLIST,CAROLYN,MANN
674542,962652b7,401(K),ALPHABET INC.,GOOGL,778,2025-02-21,2025-02-24,4212.42,EUR,COMPLETED,WATCHLIST,LATASHA,SMITH
176145,4376237b,ROTH IRA,APPLE INC.,AAPL,268,2023-09-05,,1518.9,CAD,PENDING,PENDING,JOSEPH,CRAWFORD
,777dced7,JOINT,TESLA INC.,TSLA,557,2024-07-18,2024-07-19,662.90,EUR,COMPLETED,DIVIDENDS REINVESTED,JASMINE,RICHARD
448193,0084294e,401(K),NETFLIX,NFLX,645,2023-11-14,2023-11-15,,CAD,COMPLETED,,MITCHELL,OCONNOR
195206,b26bf3c9,TRUST,NETFLIX,NFLX,845,2023-07-21,2023-07-24,1676.37,EUR,COMPLETED,WATCHLIST,BRENDAN,HALE
799271,69be19f0,401(K),BERKSHIRE HATHAWAY,BRK.A,416,2023-09-18,2023-09-19,2468.26,CAD,COMPLETED,SHORT-TERM,AMY,JOHNSON
514716,86009750,CUSTODIAL,JOHNSON & JOHNSON,JNJ,205,2023-01-19,,1337.0,USD,PENDING,PENDING,MARCUS,LIN
819106,15f8f9c9,CUSTODIAL,"AMAZON.COM, INC.",AMZN,544,2025-01-30,2025-01-31,487.37,EUR,COMPLETED,AUTO-INVEST,MARTHA,STUART
190305,52d1f988,BROKERAGE,NVIDIA CORPORATION,NVDA,262,2021-02-01,2021-02-02,2504.70,EUR,COMPLETED,,JAMIE,GONZALES
587108,f4f7232a,CUSTODIAL,NETFLIX,NFLX,143,2024-07-08,2024-07-09,852.3,USD,COMPLETED,AUTO-INVEST,YVETTE,WHITE
781565,f1e31367,BROKERAGE,"AMAZON.COM, INC.",AMZN,811,2023-11-16,2023-11-17,2918.83,EUR,COMPLETED,WATCHLIST,ALEJANDRA,JIMENEZ
995012,ebb5d47d,401(K),APPLE INC.,AAPL,610,2025-06-26,2025-06-27,,CAD,COMPLETED,SHORT-TERM,MICHAEL,COLLINS
146919,627f5029,CUSTODIAL,APPLE INC.,AAPL,915,2023-01-05,2023-01-06,3609.13,CAD,COMPLETED,,AMANDA,CARPENTER
462783,0d6ad8e2,401(K),NVIDIA CORPORATION,NVDA,492,2025-05-16,,,EUR,PENDING,PENDING,DANIELLE,PRICE
984712,f17e232a,ROTH IRA,NETFLIX,NFLX,756,2024-04-30,2024-05-01,1772.15,EUR,COMPLETED,WATCHLIST,TARA,MCCOY
780633,7cf28a36,ROTH IRA,"AMAZON.COM, INC.",AMZN,165,2025-02-12,,,EUR,PENDING,PENDING,SAMUEL,NEWTON
412643,9ed162e1,TRUST,META PLATFORMS,META,255,2021-01-14,2021-01-15,992.00,EUR,COMPLETED,AUTO-INVEST,SHARON,STEWART
425157,f2569253,BROKERAGE,JOHNSON & JOHNSON,JNJ,346,2024-09-17,2024-09-18,4408.20,EUR,COMPLETED,WATCHLIST,,
,d9ccb5de,ROTH IRA,APPLE INC.,AAPL,498,2021-11-16,2021-11-17,2799.5,CAD,COMPLETED,,RACHEL,RICHMOND
,0a291586,BROKERAGE,APPLE INC.,AAPL,221,2025-07-15,2025-07-16,,CAD,COMPLETED,SHORT-TERM,JESSICA,JONES
626352,91194008,ROTH IRA,MICROSOFT CORP,MSFT,252,2024-03-12,2024-03-13,4001.53,USD,COMPLETED,DIVIDENDS REINVESTED,,
671985,eadc6c6e,JOINT,ALPHABET INC.,GOOGL,891,2023-12-06,2023-12-07,4123.51,CAD,COMPLETED,AUTO-INVEST,KATIE,KIM
070077,4e64f640,401(K),NVIDIA CORPORATION,NVDA,342,2024-09-04,2024-09-05,306.18,USD,COMPLETED,,TIMOTHY,CHAPMAN
583113,7facdd86,BROKERAGE,NETFLIX,NFLX,580,2023-03-01,2023-03-02,4006.0,USD,COMPLETED,AUTO-INVEST,,
943586,3402a90d,ROTH IRA,APPLE INC.,AAPL,136,2023-04-03,2023-04-04,4665.34,EUR,COMPLETED,,,
361435,8e170a7a,401(K),NETFLIX,NFLX,301,2025-04-04,,3075.28,EUR,PENDING,PENDING,,
195206,bd8e292b,TRUST,"AMAZON.COM, INC.",AMZN,23,2025-03-10,2025-03-11,4995.69,CAD,COMPLETED,,BRENDAN,HALE
957477,ad1a7bf5,CUSTODIAL,NETFLIX,NFLX,10,2025-06-10,2025-06-11,540.3,CAD,COMPLETED,AUTO-INVEST,STEPHANIE,CHANG
,06c9eca3,JOINT,NETFLIX,NFLX,236,2024-08-29,2024-08-30,585.52,CAD,COMPLETED,DIVIDENDS REINVESTED,MITCHELL,MASSEY
866068,ebe60a7b,CUSTODIAL,"AMAZON.COM, INC.",AMZN,499,2025-03-19,2025-03-20,3357.90,EUR,COMPLETED,WATCHLIST,EDWARD,WASHINGTON
663462,816261b3,BROKERAGE,MICROSOFT CORP,MSFT,628,2023-01-09,2023-01-10,2001.32,EUR,COMPLETED,SHORT-TERM,REBECCA,WARD
275773,8f7000ab,TRUST,APPLE INC.,AAPL,735,2024-12-03,2024-12-04,4721.17,EUR,COMPLETED,DIVIDENDS REINVESTED,AARON,JONES
433674,18c465fc,401(K),BERKSHIRE HATHAWAY,BRK.A,40,2024-03-07,2024-03-08,2122.93,EUR,COMPLETED,WATCHLIST,KIMBERLY,MARTIN
821622,d2744ea7,BROKERAGE,APPLE INC.,AAPL,654,2025-03-21,2025-03-24,2497.42,EUR,COMPLETED,SHORT-TERM,MITCHELL,FERGUSON
039003,d96f23d7,CUSTODIAL,BERKSHIRE HATHAWAY,BRK.A,442,2023-10-16,2023-10-17,1294.87,CAD,COMPLETED,,MICHAEL,HAYNES
613288,85429df1,JOINT,ALPHABET INC.,GOOG,723,2025-04-24,2025-04-25,,EUR,COMPLETED,,KENNETH,HARTMAN
,1b6a60a8,ROTH IRA,BERKSHIRE HATHAWAY,BRK.A,729,2023-06-14,,4266.58,EUR,PENDING,PENDING,LAUREN,MIRANDA
425157,5b709996,BROKERAGE,JOHNSON & JOHNSON,JNJ,10,2024-07-24,,1714.57,CAD,PENDING,PENDING,STEPHANIE,BENNETT
161388,99f6905f,ROTH IRA,NETFLIX,NFLX,969,2022-04-05,2022-04-06,4187.65,CAD,COMPLETED,WATCHLIST,LESLIE,MONTOYA
669675,3b4a25a6,ROTH IRA,NETFLIX,NFLX,178,2023-11-09,2023-11-13,4489.83,CAD,COMPLETED,,LAUREN,MIRANDA
103637,7b767af9,TRUST,NVIDIA CORPORATION,NVDA,10,2022-08-10,2022-08-11,1311.38,USD,COMPLETED,AUTO-INVEST,KEVIN,WALLACE
593272,d7f6d108,BROKERAGE,BERKSHIRE HATHAWAY,BRK.A,,2024-01-29,2024-01-30,1438.90,CAD,COMPLETED,WATCHLIST,CHRISTINE,HANSON
190305,ea5450a0,BROKERAGE,TESLA INC.,TSLA,971,2021-04-01,2021-04-02,589.09,USD,COMPLETED,AUTO-INVEST,JAMIE,GONZALES
271427,7b308eef,ROTH IRA,APPLE INC.,AAPL,117,2025-07-09,2025-07-10,4637.15,USD,COMPLETED,,HEIDI,COX
889753,8a25704a,401(K),BERKSHIRE HATHAWAY,BRK.A,935,2025-05-21,2025-05-22,2251.9,EUR,COMPLETED,SHORT-TERM,JEFFREY,FORD
663462,dfcd6840,BROKERAGE,MICROSOFT CORP,MSFT,765,2022-08-16,,4040.17,CAD,PENDING,PENDING,REBECCA,WARD
325012,a1ec97fa,JOINT,APPLE INC.,AAPL,120,2022-06-16,2022-06-17,1662.34,USD,COMPLETED,WATCHLIST,FRANK,GALLOWAY
514716,fdc10813,CUSTODIAL,TESLA INC.,TSLA,833,2023-12-21,2023-12-22,3678.9,EUR,COMPLETED,WATCHLIST,MARCUS,LIN
631373,b9fa9d36,TRUST,TESLA INC.,TSLA,,2025-04-14,2025-04-15,3726.45,USD,COMPLETED,WATCHLIST,STEPHANIE,SMITH
870729,e8de5360,401(K),NVIDIA CORPORATION,NVDA,273,2025-01-22,2025-01-23,1200.70,CAD,COMPLETED,AUTO-INVEST,SABRINA,BOWEN
178881,ba7b8b13,JOINT,NVIDIA CORPORATION,NVDA,698,2022-11-04,2022-11-07,998.70,USD,COMPLETED,,DREW,SALAZAR
593464,ac3b1202,401(K),NETFLIX,NFLX,579,2024-12-12,2024-12-13,,EUR,COMPLETED,AUTO-INVEST,ASHLEY,GALLEGOS
669675,c51cf11d,ROTH IRA,JOHNSON & JOHNSON,JNJ,608,2023-01-11,,4631.99,EUR,PENDING,PENDING,LAUREN,MIRANDA
060888,390faf2f,BROKERAGE,META PLATFORMS,META,86,2024-07-12,,649.01,CAD,PENDING,PENDING,GLEN,THOMAS
740826,806a466e,401(K),NVIDIA CORPORATION,NVDA,,2025-06-25,2025-06-26,807.70,CAD,COMPLETED,SHORT-TERM,,
927726,bda3e25f,TRUST,NETFLIX,NFLX,61,2024-12-16,2024-12-17,2772.15,EUR,COMPLETED,AUTO-INVEST,ROBERT,MORRISON
448193,8a040741,401(K),"AMAZON.COM, INC.",AMZN,341,2024-10-04,2024-10-07,948.71,EUR,COMPLETED,WATCHLIST,MITCHELL,OCONNOR
462783,4b6706ee,401(K),"AMAZON.COM, INC.",AMZN,351,2025-03-26,2025-03-27,,EUR,COMPLETED,AUTO-INVEST,DANIELLE,PRICE
826621,939806e1,CUSTODIAL,"AMAZON.COM, INC.",AMZN,156,2025-05-29,2025-05-30,893.81,USD,COMPLETED,,SEAN,DANIEL
739387,4e127d4f,TRUST,ALPHABET INC.,GOOGL,293,2024-07-03,2024-07-05,1588.29,CAD,COMPLETED,WATCHLIST,CHRISTOPHER,MILLER
,cc037ab7,CUSTODIAL,JOHNSON & JOHNSON,JNJ,124,2024-05-30,,435.96,CAD,PENDING,PENDING,THOMAS,JACKSON
100175,34d0aaf6,CUSTODIAL,NVIDIA CORPORATION,NVDA,567,2025-01-02,,4952.3,CAD,PENDING,PENDING,STACY,LEE
624377,c693ffc9,ROTH IRA,APPLE INC.,AAPL,634,2025-07-17,2025-07-18,3987.92,CAD,COMPLETED,AUTO-INVEST,TAMMY,ALLISON
866068,3dd2d7b1,CUSTODIAL,NETFLIX,NFLX,598,2024-12-03,2024-12-04,,USD,COMPLETED,DIVIDENDS REINVESTED,EDWARD,WASHINGTON
172394,9ed95260,401(K),"AMAZON.COM, INC.",AMZN,234,2022-06-28,2022-06-29,4353.70,CAD,COMPLETED,WATCHLIST,FRANK,MORGAN
398843,24a744df,TRUST,NVIDIA CORPORATION,NVDA,666,2024-12-30,,4047.7,CAD,PENDING,PENDING,BRIAN,GARCIA
308781,9597ef81,CUSTODIAL,BERKSHIRE HATHAWAY,BRK.A,,2024-10-03,2024-10-04,2843.47,USD,COMPLETED,SHORT-TERM,,
210750,191c8a89,401(K),ALPHABET INC.,GOOGL,159,2025-07-11,2025-07-14,3615.75,EUR,COMPLETED,,SYLVIA,MCCOY
228936,3d561ff3,JOINT,APPLE INC.,AAPL,570,2021-09-24,2021-09-27,510.30,CAD,COMPLETED,DIVIDENDS REINVESTED,SPENCER,CLARK
895272,3e02e818,TRUST,META PLATFORMS,META,882,2024-05-23,2024-05-24,4800.16,USD,COMPLETED,DIVIDENDS REINVESTED,RONALD,SPARKS
151323,2110ba53,CUSTODIAL,BERKSHIRE HATHAWAY,BRK.A,664,2022-02-01,2022-02-02,3508.30,USD,COMPLETED,SHORT-TERM,SHANNON,COSTA
,73985c2a,ROTH IRA,MICROSOFT CORP,MSFT,814,2023-10-16,2023-10-17,1486.78,CAD,COMPLETED,SHORT-TERM,TINA,JONES
,4d788786,TRUST,ALPHABET INC.,GOOGL,440,2024-01-12,,1147.92,USD,PENDING,PENDING,DANIELLE,BELL
041672,d6017dd0,CUSTODIAL,"AMAZON.COM, INC.",AMZN,914,2024-01-17,2024-01-18,1208.63,USD,COMPLETED,,LEON,DANIELS
462783,535a633d,401(K),"AMAZON.COM, INC.",AMZN,116,2024-08-01,2024-08-02,4306.43,USD,COMPLETED,WATCHLIST,,
606604,dd068cc7,ROTH IRA,MICROSOFT CORP,MSFT,947,2021-08-30,2021-08-31,870.44,USD,COMPLETED,DIVIDENDS REINVESTED,SHARON,RUIZ
593464,b80f9689,401(K),APPLE INC.,AAPL,604,2025-06-13,2025-06-16,226.28,EUR,COMPLETED,DIVIDENDS REINVESTED,ASHLEY,GALLEGOS
606604,9318e3bb,ROTH IRA,META PLATFORMS,META,246,2023-04-26,2023-04-27,,USD,COMPLETED,AUTO-INVEST,SHARON,RUIZ
190305,98b38fb4,BROKERAGE,TESLA INC.,TSLA,898,2020-11-13,2020-11-16,,USD,COMPLETED,AUTO-INVEST,JAMIE,GONZALES
904181,86cb46a4,BROKERAGE,BERKSHIRE HATHAWAY,BRK.A,,2021-09-24,2021-09-27,4676.70,USD,COMPLETED,DIVIDENDS REINVESTED,GLORIA,WILLIAMS
984712,6571a3e5,ROTH IRA,ALPHABET INC.,GOOGL,237,2025-01-08,2025-01-09,,USD,COMPLETED,,TARA,MCCOY
624377,12b0cac7,ROTH IRA,META PLATFORMS,META,302,2025-05-14,2025-05-15,406.90,USD,COMPLETED,DIVIDENDS REINVESTED,,
556910,681f69c9,ROTH IRA,MICROSOFT CORP,MSFT,426,2023-04-03,2023-04-04,96.9,USD,COMPLETED,,JESSICA,ARELLANO
642070,b78ea995,BROKERAGE,META PLATFORMS,META,834,2023-05-26,2023-05-30,2194.4,CAD,COMPLETED,DIVIDENDS REINVESTED,MICHAEL,BENTLEY
,54b56223,CUSTODIAL,MICROSOFT CORP,MSFT,701,2023-08-21,,583.06,USD,PENDING,PENDING,GARY,LYNCH
026885,e9620268,JOINT,ALPHABET INC.,GOOGL,790,2025-04-15,2025-04-16,2477.08,CAD,COMPLETED,AUTO-INVEST,BRITTANY,ROBERTS
593272,5ad56a82,BROKERAGE,BERKSHIRE HATHAWAY,BRK.A,377,2024-11-04,2024-11-05,,CAD,COMPLETED,SHORT-TERM,CHRISTINE,HANSON
813972,dbffb6aa,BROKERAGE,BERKSHIRE HATHAWAY,BRK.A,802,2024-02-27,2024-02-28,2386.89,USD,COMPLETED,WATCHLIST,ASHLEE,BELL
190305,3cd8d3b7,BROKERAGE,"AMAZON.COM, INC.",AMZN,747,2024-08-06,2024-08-07,1773.95,EUR,COMPLETED,AUTO-INVEST,JAMIE,GONZALES
448193,27c77eb3,401(K),ALPHABET INC.,GOOGL,326,2022-05-04,2022-05-05,4035.55,EUR,COMPLETED,WATCHLIST,MITCHELL,OCONNOR
799271,5ea12303,401(K),NETFLIX,NFLX,596,2024-05-23,2024-05-24,1220.71,EUR,COMPLETED,SHORT-TERM,AMY,JOHNSON
219322,46c8d7ef,401(K),"AMAZON.COM, INC.",AMZN,554,2025-06-05,2025-06-06,4860.86,CAD,COMPLETED,WATCHLIST,ANTHONY,FLYNN
361435,a2c14d3f,401(K),META PLATFORMS,META,997,2024-03-08,2024-03-11,1297.42,USD,COMPLETED,SHORT-TERM,CAROLYN,MANN
520381,0a38d316,ROTH IRA,NETFLIX,NFLX,213,2024-09-11,,1177.1,CAD,PENDING,PENDING,KYLE,MILLER
780633,da624137,ROTH IRA,ALPHABET INC.,GOOGL,969,2024-05-21,2024-05-22,,CAD,COMPLETED,WATCHLIST,SAMUEL,NEWTON
631373,38a02de1,TRUST,NVIDIA CORPORATION,NVDA,205,2024-10-25,2024-10-28,996.91,USD,COMPLETED,AUTO-INVEST,STEPHANIE,SMITH
098093,ace90980,401(K),APPLE INC.,AAPL,886,2024-10-04,2024-10-07,1179.27,USD,COMPLETED,DIVIDENDS REINVESTED,KENNETH,HARTMAN
762209,e64b14a2,JOINT,BERKSHIRE HATHAWAY,BRK.A,271,2025-06-04,2025-06-05,697.49,USD,COMPLETED,,,
663462,8383c561,BROKERAGE,NETFLIX,NFLX,652,2024-07-03,,4012.28,EUR,PENDING,PENDING,REBECCA,WARD
593464,87504f4c,401(K),NETFLIX,NFLX,,2023-03-07,2023-03-08,1413.2,CAD,COMPLETED,SHORT-TERM,ASHLEY,GALLEGOS
535208,7cee4582,TRUST,BERKSHIRE HATHAWAY,BRK.A,687,2024-08-30,2024-09-03,4103.58,USD,COMPLETED,AUTO-INVEST,JUAN,MADDOX
943586,bd8fea45,ROTH IRA,BERKSHIRE HATHAWAY,BRK.A,508,2022-05-04,2022-05-05,1210.15,USD,COMPLETED,WATCHLIST,MELISSA,MARTINEZ
103637,8f4a7453,TRUST,ALPHABET INC.,GOOGL,27,2024-12-16,,689.26,USD,PENDING,PENDING,KEVIN,WALLACE
308781,6ce8b5ee,CUSTODIAL,BERKSHIRE HATHAWAY,BRK.A,573,2025-03-27,2025-03-28,3371.76,USD,COMPLETED,DIVIDENDS REINVESTED,,
060888,e8a1ed4c,BROKERAGE,MICROSOFT CORP,MSFT,616,2025-02-14,2025-02-18,4915.55,USD,COMPLETED,AUTO-INVEST,GLEN,THOMAS
137421,bb6ca064,401(K),APPLE INC.,AAPL,967,2025-03-03,2025-03-04,1031.52,CAD,COMPLETED,DIVIDENDS REINVESTED,TAMMY,CAMPBELL
762209,c94052a5,JOINT,JOHNSON & JOHNSON,JNJ,856,2025-05-27,2025-05-28,1719.28,EUR,COMPLETED,AUTO-INVEST,DONNA,SMITH
011033,86523b92,BROKERAGE,BERKSHIRE HATHAWAY,BRK.A,183,2022-01-21,2022-01-24,4274.97,CAD,COMPLETED,DIVIDENDS REINVESTED,DANIELLE,PEARSON
155854,78a94db8,BROKERAGE,"AMAZON.COM, INC.",AMZN,398,2023-07-25,,4700.15,CAD,PENDING,PENDING,MARK,BROWN
794792,23234c90,401(K),META PLATFORMS,META,733,2023-06-30,2023-07-03,1026.22,USD,COMPLETED,AUTO-INVEST,THOMAS,DOUGHERTY
826621,ae06dc43,CUSTODIAL,TESLA INC.,TSLA,522,2025-05-19,2025-05-20,2115.55,CAD,COMPLETED,,SEAN,DANIEL
943586,09fb59eb,ROTH IRA,JOHNSON & JOHNSON,JNJ,10,2023-05-19,2023-05-22,1707.78,CAD,COMPLETED,AUTO-INVEST,MELISSA,MARTINEZ
621357,8f2c05b2,CUSTODIAL,JOHNSON & JOHNSON,JNJ,10,2025-05-01,2025-05-02,983.52,EUR,COMPLETED,SHORT-TERM,GARY,LYNCH
098093,37f6c52d,401(K),NETFLIX,NFLX,585,2025-05-29,2025-05-30,,CAD,COMPLETED,SHORT-TERM,KENNETH,HARTMAN
467740,1377d7ca,TRUST,JOHNSON & JOHNSON,JNJ,434,2025-03-19,2025-03-20,,USD,COMPLETED,,FELICIA,SCOTT
616641,092adf62,BROKERAGE,APPLE INC.,AAPL,578,2025-04-11,2025-04-14,618.4,USD,COMPLETED,SHORT-TERM,MARK,DEAN
124649,3f4380c6,401(K),MICROSOFT CORP,MSFT,10,2024-12-19,2024-12-20,4041.2,USD,COMPLETED,DIVIDENDS REINVESTED,CASEY,MIDDLETON
541261,daa15791,BROKERAGE,TESLA INC.,TSLA,,2022-10-06,2022-10-07,,EUR,COMPLETED,DIVIDENDS REINVESTED,PATRICK,HERNANDEZ
039003,05cc4153,CUSTODIAL,ALPHABET INC.,GOOGL,697,2025-04-08,2025-04-09,1695.2,CAD,COMPLETED,SHORT-TERM,MICHAEL,HAYNES
663462,ccbd5f8a,BROKERAGE,APPLE INC.,AAPL,500,2024-05-01,2024-05-02,,CAD,COMPLETED,SHORT-TERM,REBECCA,WARD
325012,3e1258ae,JOINT,BERKSHIRE HATHAWAY,BRK.A,987,2023-10-18,,2556.47,CAD,PENDING,PENDING,FRANK,GALLOWAY
593272,dc083ff8,BROKERAGE,META PLATFORMS,META,444,2024-07-30,2024-07-31,3003.31,CAD,COMPLETED,SHORT-TERM,CHRISTINE,HANSON
904181,ee5ac271,BROKERAGE,"AMAZON.COM, INC.",AMZN,10,2021-08-06,2021-08-09,4330.26,CAD,COMPLETED,,GLORIA,WILLIAMS
251434,a0b3cd9b,JOINT,BERKSHIRE HATHAWAY,BRK.A,630,2024-12-31,2025-01-02,,CAD,COMPLETED,,ROBERT,HODGES
514716,eb83a929,CUSTODIAL,NVIDIA CORPORATION,NVDA,,2024-02-02,2024-02-05,2113.48,CAD,COMPLETED,AUTO-INVEST,MARCUS,LIN
045531,5a089388,JOINT,NETFLIX,NFLX,774,2023-04-06,2023-04-07,,CAD,COMPLETED,,KATHRYN,MCCANN
425601,7258a895,TRUST,APPLE INC.,AAPL,352,2025-01-23,2025-01-24,,USD,COMPLETED,WATCHLIST,MARIA,GONZALEZ
412643,d40dd202,TRUST,ALPHABET INC.,GOOGL,538,2025-03-11,,40.08,CAD,PENDING,PENDING,SHARON,STEWART
923351,5b4c0f1e,401(K),APPLE INC.,AAPL,,2024-06-24,,3452.20,USD,PENDING,PENDING,LEAH,MENDEZ
146919,0087071d,CUSTODIAL,APPLE INC.,AAPL,289,2023-10-10,2023-10-11,1289.04,CAD,COMPLETED,,AMANDA,CARPENTER
624377,58413c4e,ROTH IRA,JOHNSON & JOHNSON,JNJ,167,2025-06-18,2025-06-20,,EUR,COMPLETED,,TAMMY,ALLISON
635995,3ec81334,TRUST,TESLA INC.,TSLA,422,2025-07-18,2025-07-18,1476.94,USD,COMPLETED,SHORT-TERM,STEPHEN,CARTER
070077,b83b7206,401(K),APPLE INC.,AAPL,697,2023-10-06,2023-10-10,,CAD,COMPLETED,AUTO-INVEST,TIMOTHY,CHAPMAN
271427,8ef2700e,ROTH IRA,JOHNSON & JOHNSON,JNJ,201,2022-03-30,2022-03-31,4170.01,CAD,COMPLETED,DIVIDENDS REINVESTED,HEIDI,COX
996217,0c952668,401(K),META PLATFORMS,META,893,2025-06-05,2025-06-06,4026.42,CAD,COMPLETED,AUTO-INVEST,EDWARD,MEDINA
199688,c6ad17ad,ROTH IRA,ALPHABET INC.,GOOGL,166,2024-04-03,2024-04-04,4542.11,USD,COMPLETED,WATCHLIST,JOHN,TAYLOR
965656,9e1d40a4,JOINT,ALPHABET INC.,GOOGL,908,2025-06-27,,,CAD,PENDING,PENDING,MARIA,REYNOLDS
499100,eed98c5c,ROTH IRA,JOHNSON & JOHNSON,JNJ,922,2025-07-03,2025-07-07,,CAD,COMPLETED,WATCHLIST,DEBORAH,MOODY
685835,c86729a1,BROKERAGE,NETFLIX,NFLX,256,2025-02-14,2025-02-18,3049.48,EUR,COMPLETED,DIVIDENDS REINVESTED,BENJAMIN,CARRILLO
155854,693778e1,BROKERAGE,NETFLIX,NFLX,858,2025-07-14,2025-07-15,2025.68,CAD,COMPLETED,AUTO-INVEST,MARK,BROWN
